place_id,name,address,latitude,longitude,rating,user_ratings_total,price_level,types,business_status,category
ChIJPVmUI3FbwokRMYowKNdtIro,Domino's Pizza,"954 Nostrand Avenue, Brooklyn",40.6655558,-73.95116329999999,2.8,523,1.0,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJG9-BKW5bwokR_KjbhhaMqvs,Culpeppers,"1082 Nostrand Avenue, Brooklyn",40.66143419999999,-73.9509048,4.2,515,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJa-oLzmhbwokRVyT85diDREo,Crown Fried Chicken & Pizza,"1263 Nostrand Avenue Suite 1, Brooklyn",40.6561592,-73.9499477,3.7,166,1.0,"meal_takeaway, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ0fdSKm9bwokRJEhU0-DjT-Q,Jing Lung,"1242 Nostrand Avenue, Brooklyn",40.6567586,-73.9503677,3.9,168,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJKWsMNG5bwokRoEwNMZnUcCA,Red Brick Cafe,"1114 Nostrand Avenue, Brooklyn",40.6605771,-73.9508702,4.0,54,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJH6P3kklbwokRis1YQwtwC20,Sweet Catch BK,"1222 Nostrand Avenue, Brooklyn",40.6573744,-73.9505511,4.4,649,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJuy7gmJFbwokR_DDQgHngSRw,Best Kitchen Time,"1250 Nostrand Avenue, Brooklyn",40.6565817,-73.9504133,3.8,67,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJBRxaL29bwokReRWoqW9ULfU,US Fried Chicken & Pizza,"1231 Nostrand Avenue #3846, Brooklyn",40.6572273,-73.9500205,4.0,43,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJLcDPW-NbwokRFt9ES-1UqC8,Monster Mac,"1206 Nostrand Avenue, Brooklyn",40.6579395,-73.95057729999999,5.0,1,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJTX1IoC1bwokRPWu7-zOniw8,DJONDJON,"1206 Nostrand Avenue, Brooklyn",40.6579395,-73.95057729999999,4.4,1262,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJnQ4vx09bwokRoEGa9DKK3MQ,Marie & Family Tropical Island LLC,"307 Winthrop Street, Brooklyn",40.6573207,-73.9498304,5.0,1,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJQT0sdoNcwokR7CRzOh-lntg,Wendy's,"505 Utica Avenue, Brooklyn",40.661171,-73.9310654,3.4,2633,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJjeEa4XpbwokRta6DAbBl9iM,Brooklyn Artisan Bakehouse,"665 Empire Boulevard, Brooklyn",40.66407900000001,-73.9402156,4.4,814,2.0,"cafe, bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJBxAUvYNcwokRaGATTQcvuY4,Three Star Juice Lounge,"482 Utica Avenue, Brooklyn",40.66170930000001,-73.93178,4.3,163,,"bar, restaurant, food, point_of_interest, establishment",CLOSED_TEMPORARILY,restaurant
ChIJt8dbD35bwokRq2cXZ9Cla6Y,Izzy's Brooklyn Smokehouse,"397 Troy Avenue, Brooklyn",40.664888,-73.9368432,4.5,1979,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJycIJ05hcwokR_uUpBeAHhWA,Island Burger,"504 Utica Avenue, Brooklyn",40.66170930000001,-73.93178,3.8,1234,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJfaghhZxcwokR_snRiiWS6B4,Domino's Pizza,"835 Clarkson Avenue, Brooklyn",40.6568088,-73.93069539999999,2.4,636,1.0,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJA25sUXlbwokR9tBh0fPBoSY,House of Glatt,"385 Kingston Avenue, Brooklyn",40.6657194,-73.9424124,4.7,256,2.0,"store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJqYM-7XtbwokRGeu6-DDdoGQ,Sushi Spot,"426 Kingston Avenue, Brooklyn",40.66432249999999,-73.9428642,4.5,691,,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJpfW7WHxbwokRMXHBxOvKih8,Pizza Heights On Albany,"509 Albany Avenue, Brooklyn",40.6625949,-73.9398313,4.4,308,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJG8DhUHlbwokR47RDhS-gjMM,Kingston Pizza Kosher,"395 Kingston Avenue, Brooklyn",40.6654403,-73.9424145,4.2,1769,1.0,"meal_delivery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJJaxqEilbwokR47tiqvGWzpE,"English 233, 2025","690 Albany Avenue #4L, Brooklyn",40.65727269999999,-73.9399703,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJl3aX9jZbwokRwJdiG1QYVzo,Montego Island Cuisine LLC,"598 Clarkson Avenue, Brooklyn",40.65585069999999,-73.93977079999999,4.9,15,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJL-aNDgBbwokR4a1n_hLffHM,Brooklyn Taqueria,"508 Clarkson Avenue, Brooklyn",40.6556855,-73.9425492,4.6,10,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJn7iaXt9bwokR-0u4IUdFSHo,Tex’s Chicken & Burgers,"500 Clarkson Avenue, Brooklyn",40.65567799999999,-73.9428362,4.2,106,1.0,"meal_takeaway, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJpzSyHrBbwokRjafeSjiTiKg,Bagels Salads UrWay,"496 Clarkson Avenue, Brooklyn",40.65574489999999,-73.9429469,3.2,59,1.0,"cafe, bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJTZyy-H1bwokRFpbX634pa5Y,halal food king,"492a Clarkson Avenue, Brooklyn",40.655664,-73.9430773,4.8,9,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJiaTz0HxbwokRmTXM9nnzAj0,Mr King Food Kitchen,"579 Albany Avenue, Brooklyn",40.660457,-73.9396275,3.9,168,1.0,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJnyLEiDtbwokRY6KVqZ7U-y4,Farmer's Fridge,"Located in the walkway connecting C & D Buildings, 451 Clarkson Avenue, Brooklyn",40.6568816,-73.94470749999999,3.0,2,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJHQvASmFbwokR0ks0MYKClhQ,Fish fries n thighs,"527 Albany Avenue, Brooklyn",40.6620591,-73.9397139,3.0,2,,"restaurant, food, point_of_interest, establishment",CLOSED_TEMPORARILY,restaurant
ChIJj2UcOQBbwokRGRnPLAh3wvg,Ricotta Coffee,"513 Albany Avenue, Brooklyn",40.6624645,-73.93984739999999,4.6,50,,"cafe, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJP6zEbN1bwokR7YI_FMF2NOI,Roll Masters Sushi,"589 East New York Avenue, Brooklyn",40.6622706,-73.94319209999999,4.5,8,,"meal_takeaway, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJJ_l4SgpbwokRyZwSN_gMk58,Tacos609,"402 Rutland Road, Brooklyn",40.6595035,-73.94717589999999,5.0,10,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJozYEg3tbwokR4pGmQ4VST3Y,Mumbai Place,"567 Lefferts Avenue, Brooklyn",40.66302410000001,-73.9424658,5.0,1,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ64ESGABbwokRZ8-r2G258_8,R.P DELI FOOD,"567 Lefferts Avenue, Brooklyn",40.66302410000001,-73.9424658,5.0,42,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJNdJz8AxdwokRMZ9dSaHHP6E,Dunkin',"610 Utica Avenue, Brooklyn",40.6585698,-73.93159519999999,3.5,315,1.0,"meal_takeaway, cafe, bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJLVms3A9dwokRd7iMLbzaJa0,Wingstop,"700 Utica Avenue, Brooklyn",40.6564375,-73.9312595,3.0,497,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJI_l7uZxcwokRxDpT_eS0tEs,Anni Chiro,"632 Utica Avenue, Brooklyn",40.65795430000001,-73.93124879999999,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJvcQZxY5cwokRWEQk_ZPAsac,Subway,"241 B-1 Rockaway Parkway, Brooklyn",40.6614502,-73.92008899999999,3.5,164,1.0,"meal_takeaway, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJC2Vn545cwokRRyWUukSviD4,Fix-U-Plate,"1139 Clarkson Avenue, Brooklyn",40.6608782,-73.9207371,4.2,487,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJXROEm4hcwokRbctI4ekIa2Q,Kansas Chicken and Burger,"1090 Rutland Road, Brooklyn",40.6641502,-73.92383439999999,4.1,187,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJlc781oVcwokRhvfTzs724xg,michees,"999 Rutland Road, Brooklyn",40.662778,-73.92660699999999,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJeXU_LoJcwokRHDK7L9Rqvys,White Castle,"846 Lefferts Avenue, Brooklyn",40.6632275,-73.93218019999999,3.6,3090,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJd_zlw45cwokRI9Dveqvcpek,Shell,"1143 Clarkson Avenue, Brooklyn",40.6612361,-73.9205896,3.3,55,2.0,"gas_station, car_wash, convenience_store, store, restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJvcQZxY5cwokRjGp5FKLeJj8,Domino's Pizza,"241 Rockaway Parkway, Brooklyn",40.6614114,-73.9200247,2.0,772,1.0,"meal_delivery, meal_takeaway, restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJ8VykH4ZcwokRM2GB3cecM0E,China Moon,"1068 Rutland Road, Brooklyn",40.6638251,-73.9242659,4.1,254,1.0,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJ8RMxy4VcwokR6CQvFVzJMsA,New Golden Billion,"976 Rutland Road, Brooklyn",40.6620192,-73.92701509999999,3.5,40,1.0,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJlay6v4NcwokRFPeWwBWrCo4,KFC,"458 Utica Avenue, Brooklyn",40.6623882,-73.93183909999999,3.6,1052,1.0,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJQ0vNFZtcwokRdxjF5QX5fZk,House of Chen,"895-897 Clarkson Avenue, Brooklyn",40.6569456,-73.9283171,4.3,114,,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJpZV0Bt9dwokRQn74wdqK9us,Urbantacoempanadasinc,"855 Clarkson Avenue, Brooklyn",40.6568213,-73.9296092,5.0,1,,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJawlQ4ZpcwokRmdCXqcirlUg,Ritz Cuisine,"926 Clarkson Avenue, Brooklyn",40.6566236,-73.9268781,4.1,42,,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJVVWFhpxcwokRHfEQJLw0DKg,Peppa's,"689 Utica Avenue, Brooklyn",40.6564382,-73.93068099999999,4.0,1326,2.0,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJzcwbsZxcwokRt1OGpUJX6Qw,Silver Krust,"868 Winthrop Street, Brooklyn",40.6582211,-73.93060419999999,3.7,38,,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJISwMlpxcwokRdKBDhgRftM0,Silver's Crust,"660 Utica Avenue, Brooklyn",40.657206,-73.93116909999999,4.0,295,2.0,"meal_delivery, restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJxaXZTvldwokRcpzfYb3whAo,Danny's Tasty Delight,"778 Lenox Road, Brooklyn",40.6551661,-73.93107979999999,4.6,31,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJAcxFCZxcwokR3pLFoJCIBak,CAFE ZHANE,"763 Utica Avenue, Brooklyn",40.65458989999999,-73.9304083,4.6,8,,"bar, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJGxIBxyNdwokRZcZqDd8GQfY,Blue Saki by P & S Bakery,"793 Utica Avenue, Brooklyn",40.6540147,-73.9304022,4.4,19,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJTV8siSFdwokRKeOzXUy7V1w,El Shaddai Eatery,"1010 Clarkson Avenue, Brooklyn",40.6581727,-73.9241792,4.6,33,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJAeebqp5cwokRCqL0OB9XmCs,Brooklyn's House Of Food and Fishes,"754 Linden Boulevard, Brooklyn",40.65364599999999,-73.93014099999999,3.4,13,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJyUBYpS5dwokR8Mrcopj-CWQ,Best taste Jamaican Restaurant,"68 East 51st Street, Brooklyn",40.66040539999999,-73.93049409999999,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJD0zVLRxdwokRJAoj36Vpuog,Island Vibes Bklyn Kitchen,"884 Rutland Road, Brooklyn",40.66057669999999,-73.9300974,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ__IriIVdwokRATTxnzuvGRA,Remsen Food CORP,"967 Lenox Road, Brooklyn",40.656356,-73.92354069999999,,0,,"convenience_store, liquor_store, grocery_or_supermarket, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ-c14bpBcwokRE_9XwufIUdg,Lucky Chance,"395 Remsen Avenue, Brooklyn",40.656097,-73.9232916,3.2,55,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJW3VLWgBdwokRJyeuOQb73rU,Rosie's Jamaican Cuisine,"532 Utica Avenue, Brooklyn",40.6603045,-73.93161049999999,5.0,2,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJVf2dKJBdwokRerF6Pe4tM94,Violet's Patty & Juice Shop,"1038 Clarkson Avenue, Brooklyn",40.65855439999999,-73.9234673,5.0,2,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJHRTMPQBdwokR4ykehFlb62Q,Souljah,"875 Rutland Road, Brooklyn",40.6608295,-73.93055749999999,4.7,3,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ796lcYNcwokRLBnlo88mgzA,519 Namir Deli & Grill,United States,40.6607192,-73.9310749,5.0,2,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJUxzecINcwokR6_N7t5fEWK8,Sea Kings Steam and Fry Seafood Inc,"519 Utica Avenue, Brooklyn",40.6608543,-73.93106809999999,4.4,1007,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJV2RYeYtcwokRkv9Lf1KtQ_w,Crown Fried Chicken,"83 Livonia Avenue, Brooklyn",40.6617767,-73.9150281,3.9,131,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJM8GreYtcwokR66QEq9-4220,Hardee Chinese & American Cusine,"771 Saratoga Avenue, Brooklyn",40.6619151,-73.9153639,4.4,307,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJNZv_foxcwokRfYWaYgEB6Ak,China City,"790 Saratoga Avenue, Brooklyn",40.6612611,-73.9156605,4.2,141,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJvcQZxY5cwokRKWwN1UMDNSo,Dunkin',"241-A Rockaway Parkway, Brooklyn",40.6615658,-73.9201585,3.8,417,1.0,"meal_takeaway, cafe, bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ5fwqp41cwokRGqoxklfTNBg,Abby's Eatery,"1164 Willmohr Street, Brooklyn",40.6581311,-73.9156136,3.5,4,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ940Nr41cwokRnkmysdKUPLg,Sun Hing,"1167 Willmohr Street, Brooklyn",40.6584545,-73.91585599999999,3.5,136,1.0,"meal_delivery, restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJd6ueCAhdwokR810-nZ-qI1U,Tracker Just Fish,"9 Newport Street, Brooklyn",40.6585556,-73.91533799999999,4.7,3,2.0,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJ_boaBI1cwokRoYcLRYSSP9E,Comfort Zone,"900 Saratoga Avenue, Brooklyn",40.6585592,-73.91510559999999,4.4,31,2.0,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJBSmHA41cwokR0fQ8OlptVzQ,The Health Zone,"900 Saratoga Avenue, Brooklyn",40.658596,-73.9148807,,0,,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJoenrSIxcwokRFG4RjqSNEXI,Lems Fishnet,"345 East 98th Street, Brooklyn",40.6596915,-73.9166121,4.1,111,2.0,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJC6SBOoxcwokRjN1_5I5DSeM,Mike's Island Grill,"326 East 98th Street, Brooklyn",40.6598586,-73.9173952,4.1,118,,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJEaQGXABdwokRdMyCYxLl1JI,Jamrock Bistro Jamaican Restaurant,"2319 Strauss Street, Brooklyn",40.6569865,-73.9131918,3.5,8,,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJF4ib78ldwokRE2_XLpKTKaQ,D.M.D's Catering,"500 Herzl Street APT 2A, Brooklyn",40.6574616,-73.9126514,,0,,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJufD2EKhdwokRQB9S90Es_nA,Chee fama,"9507 Kings Highway, Brooklyn",40.6593197,-73.92060339999999,,0,,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJiUAfd4xcwokRiyhMVAgm9gI,Jigga´s Jerk Spot,"56 Livonia Avenue, Brooklyn",40.6613658,-73.9161819,4.2,37,,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJPdy6s9FdwokROs_m3Wb3E3o,halal stop NYC,"1088 Clarkson Avenue, Brooklyn",40.6596977,-73.92197399999999,5.0,1,,"restaurant, point_of_interest, food, establishment",OPERATIONAL,restaurant
ChIJ59IYRRNdwokRBuwAEspKg5M,AllFlagS BiteS Restaurant,"1088 Clarkson Avenue, Brooklyn",40.6596977,-73.92197399999999,4.9,17,,"restaurant, meal_takeaway, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJFxF1SQBdwokR6Ln_kR7dAXo,Crown Fried Chicken & Pizza,"1088 Clarkson Avenue, Brooklyn",40.6596977,-73.92197399999999,4.0,8,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ2duKoDldwokRohdv9rtecYc,Woodzzy Bar & Restaurant,"1133 Clarkson Avenue, Brooklyn",40.6608694,-73.9209298,4.4,78,,"bar, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ3VdPBI9cwokRlVXN9sOuYyQ,62,"1101 Clarkson Avenue, Brooklyn",40.6602888,-73.9217911,4.0,94,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJNXZsbHFdwokR1wQgm7lrhYY,Tex’s Chicken & Burgers,"1109 Clarkson Avenue, Brooklyn",40.6604207,-73.9216466,3.4,20,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJv45Y03BdwokRCmAZca0zcpc,HALAL GRILL SHACK,"1143 Clarkson Avenue, Brooklyn",40.6611057,-73.9207576,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ5zEtJi1dwokRgwK-G48HmM8,BKL PIZZA,"190 East 98th Street, Brooklyn",40.6626458,-73.9205794,4.8,612,1.0,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJkXVYd_pcwokRcOuZZkIJ4g0,Burger King,"1663 Linden Boulevard, Brooklyn",40.6574543,-73.9006452,3.6,989,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJUehoVPBcwokRyflpqT5wpCA,Crown Fried Chicken & Pizza,"44 New Lots Avenue, Brooklyn",40.65706,-73.9034535,3.7,132,1.0,"restaurant, food, point_of_interest, establishment",CLOSED_TEMPORARILY,restaurant
ChIJczyJTvRcwokRORPQyx0FWhs,Napoli Pizzeria,"254 Livonia Avenue A, Brooklyn",40.66242239999999,-73.90833889999999,4.1,191,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJla44lvFcwokR56eiUCG9zO4,Smurfs Ville Grill & Deli,"181 Hegeman Avenue, Brooklyn",40.6567873,-73.90521749999999,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJD_-Q__BcwokRCO6YWP4wzkU,TO THE MOOD DELI,United States,40.6573254,-73.90352159999999,5.0,1,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJQ53l7sZdwokRr-HoTCQ-sX4,Gayle's Thrill & Grill,"140 Lott Avenue, Brooklyn",40.6577743,-73.90818019999999,4.8,17,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJvfpf_O1dwokRCG_M6zKsyAU,American Best Wings & Pizza,"842 Rockaway Avenue, Brooklyn",40.6589678,-73.9083337,3.6,12,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ-TggewBdwokReqI2Y461hnM,Family dollar,"348 Lott Avenue, Brooklyn",40.6588498,-73.9003977,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJTyhMapJdwokRKMzr6FO5y0c,ESN african Cuisine,"365 Thatford Avenue, Brooklyn",40.6614593,-73.90716880000001,4.3,6,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJy8KaT_RcwokRT3JPb1lmyCs,Wing Luck,"252 Livonia Avenue, Brooklyn",40.66228469999999,-73.9084216,3.8,78,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJO09jUQBdwokRcEt8RgpqURI,Jerk,Brooklyn,40.6623829,-73.9086247,5.0,1,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJZZx1T_RcwokR6qG-SnHggwI,250 Salad Bar,United States,40.6623968,-73.9086056,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJmbSP1T5dwokRrcPqZFMJYi0,Tropical Taste Restaurant & Bakery,"233 Livonia Avenue, Brooklyn",40.6626315,-73.9092063,3.6,104,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJu0TgfQBdwokRO6tMZYErFSk,Halal Munchies,"682 Rockaway Avenue, Brooklyn",40.66324050000001,-73.9092982,4.1,62,1.0,"meal_takeaway, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJw9_2qvVcwokRBY-kiappTjk,Popeyes Louisiana Kitchen,"682 B Rockaway Avenue, Brooklyn",40.6632872,-73.9093155,3.7,498,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJn_YK4_tcwokR8ZcJ1LylNSQ,Ceci's,"423 Hegeman Avenue, Brooklyn",40.6584036,-73.8957448,4.2,448,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJGf16oPVcwokR67ulxIeShS8,Wah Yung,"648 Rockaway Avenue, Brooklyn",40.6641907,-73.9094798,3.8,106,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJKRSRt2ldwokRiBt-_ZGJMzA,Island Flamez Caribbean Cuisine,"642 Rockaway Avenue, Brooklyn",40.664252,-73.9095236,3.1,44,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJm5W7FtJdwokR7-qb0Effpsg,New Joy Garden,"482 Riverdale Avenue, Brooklyn",40.66244189999999,-73.8980677,3.7,95,1.0,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJR3UsRnxdwokRt8IuUc4n1rI,Dre Irie kitchen,"Bristol Street, Brooklyn",40.6638295,-73.9111759,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJs0lxxTJdwokRhAcsfWqFZsU,Aveah's kitchenette,"463 Livonia Avenue, Brooklyn",40.6640318,-73.90028029999999,5.0,7,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJReaKBZ1bwokRye6U5qGdKFE,O's Grill Spot,"608 Georgia Avenue, Brooklyn",40.66151079999999,-73.89543689999999,3.5,117,2.0,"store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJb15f7v1cwokRif2NhODLiCY,Popeyes Louisiana Kitchen,"850 Pennsylvania Avenue, Brooklyn",40.6569827,-73.889865,4.0,1734,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJvYHaQf5cwokRCjk8fMq5NNs,Dunkin',"Gulf Gas Station, 1939 Linden Boulevard, Brooklyn",40.6591106,-73.89053419999999,4.1,378,1.0,"cafe, meal_takeaway, bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJq5OxD_5cwokRlue9U61IFjg,Checkers,"797 Pennsylvania Avenue, Brooklyn",40.6583674,-73.8898373,3.6,648,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJtRR6dv5cwokRXq49sA604E0,Wendy's,"1916 Linden Boulevard, Brooklyn",40.6581008,-73.89077069999999,3.4,2902,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJtxzrCf5cwokRXX99AoBIzt0,McDonald's,"819 Pennsylvania Avenue, Brooklyn",40.6578342,-73.8897211,3.7,2826,1.0,"cafe, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJxecZbv9cwokR4exv-8Cqanw,Hong Cheung,"407 New Lots Avenue, Brooklyn",40.6622273,-73.8926915,2.4,41,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJSTSD4wBdwokRwhfMKJJGfps,Three Brother's,"813 Van Siclen Avenue, Brooklyn",40.6599487,-73.88504879999999,4.0,225,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJq5OxD_5cwokRJGKY_618obA,797 Penn Burger LLC,"797 Granville Payne Avenue, Brooklyn",40.658455,-73.8898486,3.5,6,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJQRVv2ABdwokRxLWhZVClLfg,Stanley Coffee Shop,"675 Stanley Avenue, Brooklyn",40.6595333,-73.8839955,4.1,369,1.0,"cafe, meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
